date,category,product,units,unit_price,revenue
2024-01-06,Home,Lamp,1,394,394
2024-01-06,Beauty,Perfume,2,347,694
2024-01-06,Fashion,Sneakers,3,1097,3291
2024-01-06,Grocery,Pasta,4,543,2172
2024-01-06,Beauty,Shampoo,2,943,1886
2024-01-06,Electronics,Smartphone,2,2736,5472
2024-01-06,Home,Cookware,2,447,894
2024-01-06,Home,Lamp,1,2469,2469
2024-01-06,Electronics,Headphones,3,2099,6297
2024-01-06,Electronics,Smartphone,2,2906,5812
2024-01-06,Electronics,Laptop,3,2447,7341
2024-01-06,Home,Lamp,3,452,1356
2024-01-06,Beauty,Face Cream,4,1189,4756
2024-01-06,Home,Cookware,1,352,352
2024-01-06,Grocery,Cereal,2,429,858
2024-01-06,Fashion,Jacket,4,1182,4728
2024-01-07,Electronics,Laptop,1,5238,5238
2024-01-07,Beauty,Shampoo,4,404,1616
2024-01-07,Grocery,Rice,2,465,930
2024-01-07,Fashion,Jeans,1,1625,1625
2024-01-07,Electronics,Smartwatch,2,5424,10848
2024-01-07,Home,Cookware,3,1260,3780
2024-01-07,Electronics,Headphones,2,1712,3424
2024-01-07,Electronics,Smartphone,2,4866,9732
2024-01-07,Home,Cookware,1,973,973
2024-01-07,Beauty,Soap,2,253,506
2024-01-07,Grocery,Olive Oil,2,654,1308
2024-01-07,Beauty,Face Cream,3,720,2160
2024-01-07,Fashion,Jacket,4,1254,5016
2024-01-07,Beauty,Face Cream,2,646,1292
2024-01-07,Electronics,Smartphone,4,2565,10260
2024-01-07,Beauty,Soap,4,946,3784
2024-01-07,Electronics,Headphones,1,5551,5551
2024-01-07,Home,Cookware,4,430,1720
2024-01-07,Home,Cookware,1,2327,2327
2024-01-07,Beauty,Shampoo,3,592,1776
2024-01-07,Home,Chair,3,314,942
2024-01-07,Grocery,Pasta,2,500,1000
2024-01-07,Grocery,Cereal,3,509,1527
2024-01-07,Home,Lamp,4,2056,8224
2024-01-07,Grocery,Rice,4,170,680
2024-01-07,Grocery,Cereal,2,575,1150
2024-01-07,Grocery,Rice,2,613,1226
2024-01-07,Grocery,Cereal,4,337,1348
2024-01-07,Beauty,Shampoo,2,517,1034
2024-01-07,Electronics,Smartwatch,4,2143,8572
2024-01-07,Beauty,Face Cream,1,234,234
2024-01-07,Fashion,T-Shirt,4,1768,7072
2024-01-07,Beauty,Perfume,1,1155,1155
2024-01-07,Grocery,Rice,3,746,2238
2024-01-07,Grocery,Cereal,3,248,744
2024-01-07,Grocery,Rice,2,578,1156
2024-01-07,Beauty,Perfume,3,1135,3405
2024-01-07,Beauty,Shampoo,3,619,1857
2024-01-07,Grocery,Cereal,2,167,334
2024-01-07,Beauty,Face Cream,4,712,2848
2024-01-07,Fashion,Sneakers,4,1037,4148
2024-01-07,Home,Chair,1,2417,2417
2024-01-07,Beauty,Soap,3,789,2367
2024-01-07,Home,Bedsheet,4,377,1508
2024-01-07,Grocery,Rice,4,364,1456
2024-01-07,Grocery,Pasta,4,405,1620
2024-01-07,Fashion,T-Shirt,2,1819,3638
2024-01-07,Electronics,Laptop,1,2938,2938
2024-01-07,Grocery,Rice,3,765,2295
2024-01-07,Home,Cookware,4,861,3444
2024-01-07,Electronics,Smartwatch,1,4279,4279
2024-01-07,Grocery,Olive Oil,3,377,1131
2024-01-07,Electronics,Smartphone,3,4447,13341
2024-01-07,Grocery,Olive Oil,1,678,678
2024-01-07,Home,Chair,1,2343,2343
2024-01-07,Beauty,Face Cream,3,202,606
2024-01-07,Electronics,Smartphone,1,1517,1517
2024-01-07,Electronics,Headphones,3,3529,10587
2024-01-07,Beauty,Soap,3,439,1317
2024-01-07,Beauty,Face Cream,3,1137,3411
2024-01-07,Beauty,Face Cream,3,613,1839
2024-01-07,Home,Chair,4,1316,5264
2024-01-07,Fashion,Jacket,4,482,1928
2024-01-07,Beauty,Perfume,1,412,412
2024-01-07,Grocery,Pasta,4,702,2808
2024-01-07,Beauty,Face Cream,3,366,1098
2024-01-07,Beauty,Soap,2,725,1450
2024-01-07,Fashion,T-Shirt,3,1471,4413
2024-01-07,Grocery,Cereal,1,541,541
2024-01-07,Grocery,Rice,2,246,492
2024-01-07,Electronics,Laptop,2,4724,9448
2024-01-07,Beauty,Face Cream,4,907,3628
2024-01-07,Home,Lamp,1,447,447
2024-01-07,Grocery,Rice,4,621,2484
2024-01-07,Beauty,Shampoo,4,234,936
2024-01-07,Fashion,Sneakers,3,1503,4509
2024-01-07,Fashion,T-Shirt,3,1300,3900
2024-01-07,Electronics,Laptop,3,4086,12258
2024-01-07,Grocery,Pasta,1,430,430
2024-01-07,Grocery,Rice,1,672,672
2024-01-07,Fashion,Jeans,1,1332,1332
2024-01-07,Grocery,Olive Oil,3,617,1851
2024-01-07,Home,Lamp,2,665,1330
2024-01-07,Fashion,T-Shirt,1,776,776
2024-01-07,Electronics,Smartwatch,4,5188,20752
2024-01-07,Beauty,Soap,3,538,1614
2024-01-07,Beauty,Perfume,2,1083,2166
2024-01-07,Fashion,Sneakers,1,1293,1293
2024-01-07,Fashion,Sneakers,4,1723,6892
2024-01-07,Fashion,Sneakers,2,1241,2482
2024-01-07,Grocery,Olive Oil,3,665,1995
2024-01-07,Grocery,Pasta,2,618,1236
2024-01-07,Electronics,Headphones,3,3270,9810
2024-01-07,Fashion,T-Shirt,3,454,1362
2024-01-07,Grocery,Cereal,1,470,470
2024-01-07,Grocery,Cereal,1,691,691
2024-01-07,Home,Cookware,4,689,2756
2024-01-07,Electronics,Smartwatch,1,3736,3736
2024-01-07,Home,Bedsheet,2,1547,3094
2024-01-07,Home,Cookware,3,1456,4368
2024-01-07,Grocery,Pasta,3,743,2229
2024-01-07,Fashion,T-Shirt,1,1346,1346
2024-01-07,Home,Lamp,2,925,1850
2024-01-07,Home,Lamp,3,782,2346
2024-01-08,Home,Bedsheet,1,871,871
2024-01-08,Grocery,Rice,2,164,328
2024-01-08,Fashion,T-Shirt,3,1507,4521
2024-01-08,Grocery,Cereal,1,477,477
2024-01-08,Grocery,Olive Oil,3,665,1995
2024-01-08,Grocery,Olive Oil,4,473,1892
2024-01-08,Fashion,Jacket,3,1187,3561
2024-01-08,Home,Lamp,3,1023,3069
2024-01-08,Home,Lamp,4,398,1592
2024-01-08,Fashion,Jeans,3,463,1389
2024-01-08,Grocery,Pasta,4,278,1112
2024-01-08,Home,Chair,4,418,1672
2024-01-08,Beauty,Soap,1,384,384
2024-01-08,Beauty,Soap,2,1049,2098
2024-01-08,Grocery,Pasta,3,630,1890
2024-01-08,Beauty,Perfume,1,780,780
2024-01-08,Electronics,Smartwatch,1,3213,3213
2024-01-08,Home,Lamp,1,811,811
2024-01-08,Electronics,Smartwatch,2,4735,9470
2024-01-08,Fashion,Jacket,4,913,3652
2024-01-08,Grocery,Olive Oil,2,239,478
2024-01-08,Beauty,Face Cream,1,685,685
2024-01-08,Grocery,Pasta,3,689,2067
2024-01-08,Fashion,Jacket,2,457,914
2024-01-08,Electronics,Headphones,1,3449,3449
2024-01-08,Electronics,Smartphone,1,2148,2148
2024-01-08,Electronics,Headphones,2,2376,4752
2024-01-08,Grocery,Olive Oil,4,386,1544
2024-01-08,Fashion,T-Shirt,4,602,2408
2024-01-08,Grocery,Olive Oil,1,480,480
2024-01-08,Fashion,Jacket,2,726,1452
2024-01-08,Electronics,Smartphone,4,3468,13872
2024-01-08,Grocery,Pasta,1,309,309
2024-01-08,Grocery,Cereal,1,528,528
2024-01-08,Grocery,Olive Oil,1,182,182
2024-01-08,Beauty,Shampoo,3,420,1260
2024-01-08,Home,Cookware,3,654,1962
2024-01-08,Home,Lamp,3,1804,5412
2024-01-08,Grocery,Pasta,1,460,460
2024-01-08,Beauty,Perfume,2,970,1940
2024-01-08,Home,Chair,1,838,838
2024-01-08,Electronics,Smartwatch,1,5250,5250
2024-01-08,Home,Chair,4,1013,4052
2024-01-08,Electronics,Smartwatch,4,4423,17692
2024-01-08,Electronics,Headphones,2,3608,7216
2024-01-08,Home,Lamp,4,845,3380
2024-01-08,Electronics,Smartwatch,3,4451,13353
2024-01-08,Electronics,Smartphone,2,5671,11342
2024-01-08,Electronics,Laptop,3,5966,17898
2024-01-08,Fashion,T-Shirt,4,1888,7552
2024-01-08,Electronics,Laptop,4,4560,18240
2024-01-08,Electronics,Laptop,3,5233,15699
2024-01-08,Electronics,Headphones,3,4854,14562
2024-01-08,Beauty,Shampoo,4,1122,4488
2024-01-08,Electronics,Smartphone,2,5612,11224
2024-01-08,Beauty,Perfume,1,933,933
2024-01-08,Home,Cookware,3,838,2514
2024-01-08,Electronics,Headphones,1,3284,3284
2024-01-08,Fashion,T-Shirt,4,1601,6404
2024-01-08,Grocery,Cereal,3,469,1407
2024-01-08,Home,Cookware,1,1017,1017
2024-01-08,Fashion,Sneakers,3,1587,4761
2024-01-08,Electronics,Smartphone,4,3367,13468
2024-01-08,Electronics,Laptop,1,4382,4382
2024-01-08,Fashion,Sneakers,3,768,2304
2024-01-08,Home,Bedsheet,3,705,2115
2024-01-08,Beauty,Face Cream,2,600,1200
2024-01-08,Fashion,Jeans,3,1960,5880
2024-01-08,Home,Cookware,1,2250,2250
2024-01-08,Beauty,Perfume,2,1054,2108
2024-01-08,Grocery,Olive Oil,2,690,1380
2024-01-08,Fashion,Jeans,4,1107,4428
2024-01-08,Fashion,Sneakers,1,1113,1113
2024-01-08,Electronics,Laptop,4,1795,7180
2024-01-08,Electronics,Smartwatch,4,3926,15704
2024-01-08,Home,Chair,2,1639,3278
2024-01-08,Fashion,T-Shirt,4,582,2328
2024-01-08,Beauty,Soap,2,621,1242
2024-01-08,Home,Bedsheet,4,2224,8896
2024-01-08,Electronics,Smartwatch,1,3256,3256
2024-01-08,Fashion,T-Shirt,1,1024,1024
2024-01-08,Beauty,Soap,4,882,3528
2024-01-08,Fashion,Jeans,3,1481,4443
2024-01-08,Grocery,Rice,2,296,592
2024-01-08,Fashion,Jeans,3,1450,4350
2024-01-08,Electronics,Headphones,2,4930,9860
2024-01-08,Home,Lamp,2,1028,2056
2024-01-08,Electronics,Headphones,1,4575,4575
2024-01-08,Home,Bedsheet,4,1238,4952
2024-01-08,Grocery,Rice,4,291,1164
2024-01-08,Grocery,Cereal,2,149,298
2024-01-08,Electronics,Smartphone,1,4178,4178
2024-01-08,Fashion,Jacket,3,1423,4269
2024-01-08,Electronics,Smartwatch,3,2832,8496
2024-01-08,Fashion,Sneakers,2,598,1196
2024-01-08,Electronics,Headphones,2,5335,10670
2024-01-08,Home,Cookware,3,613,1839
2024-01-08,Electronics,Laptop,1,1791,1791
2024-01-08,Grocery,Rice,3,308,924
2024-01-08,Electronics,Laptop,1,4016,4016
2024-01-08,Electronics,Smartwatch,3,4821,14463
2024-01-09,Beauty,Soap,1,307,307
2024-01-09,Electronics,Smartwatch,1,1862,1862
2024-01-09,Electronics,Laptop,1,2797,2797
2024-01-09,Grocery,Pasta,2,553,1106
2024-01-09,Grocery,Olive Oil,3,208,624
2024-01-09,Home,Chair,3,1931,5793
2024-01-09,Beauty,Soap,1,187,187
2024-01-09,Electronics,Smartwatch,4,1929,7716
2024-01-09,Home,Cookware,2,2175,4350
2024-01-09,Fashion,Jeans,4,1708,6832
2024-01-09,Fashion,Jeans,1,453,453
2024-01-09,Electronics,Smartwatch,2,5135,10270
2024-01-09,Home,Chair,1,823,823
2024-01-09,Grocery,Pasta,2,214,428
2024-01-09,Beauty,Shampoo,3,467,1401
2024-01-09,Beauty,Soap,1,443,443
2024-01-09,Electronics,Smartwatch,3,4002,12006
2024-01-09,Beauty,Face Cream,2,717,1434
2024-01-09,Fashion,Jacket,1,1479,1479
2024-01-09,Electronics,Smartwatch,1,2889,2889
2024-01-09,Electronics,Headphones,4,4632,18528
2024-01-09,Fashion,T-Shirt,2,1198,2396
2024-01-09,Beauty,Face Cream,1,762,762
2024-01-09,Home,Bedsheet,1,1521,1521
2024-01-09,Grocery,Pasta,3,326,978
2024-01-09,Home,Chair,1,525,525
2024-01-09,Electronics,Smartwatch,1,4374,4374
2024-01-09,Electronics,Headphones,3,3450,10350
2024-01-09,Grocery,Olive Oil,2,440,880
2024-01-09,Home,Cookware,1,591,591
2024-01-09,Beauty,Face Cream,1,1199,1199
2024-01-09,Home,Chair,2,752,1504
2024-01-09,Grocery,Pasta,3,753,2259
2024-01-09,Grocery,Cereal,1,304,304
2024-01-09,Home,Cookware,2,2041,4082
2024-01-09,Electronics,Smartwatch,3,3453,10359
2024-01-09,Home,Lamp,4,503,2012
2024-01-09,Grocery,Olive Oil,3,760,2280
2024-01-09,Electronics,Headphones,2,2592,5184
2024-01-09,Grocery,Olive Oil,1,304,304
2024-01-09,Fashion,Jeans,3,998,2994
2024-01-09,Grocery,Pasta,4,656,2624
2024-01-09,Home,Chair,4,1455,5820
2024-01-09,Electronics,Headphones,3,2980,8940
2024-01-09,Grocery,Cereal,4,574,2296
2024-01-09,Fashion,T-Shirt,1,840,840
2024-01-09,Fashion,Jeans,2,1338,2676
2024-01-09,Electronics,Smartphone,4,3484,13936
2024-01-09,Beauty,Shampoo,3,578,1734
2024-01-09,Electronics,Laptop,1,5619,5619
2024-01-09,Fashion,T-Shirt,3,1172,3516
2024-01-09,Fashion,Jeans,3,1944,5832
2024-01-09,Grocery,Rice,1,196,196
2024-01-09,Beauty,Perfume,4,1121,4484
2024-01-09,Electronics,Laptop,4,1995,7980
2024-01-09,Electronics,Laptop,1,5254,5254
2024-01-09,Beauty,Soap,4,391,1564
2024-01-09,Grocery,Olive Oil,3,561,1683
2024-01-09,Grocery,Olive Oil,2,309,618
2024-01-09,Home,Lamp,2,442,884
2024-01-09,Beauty,Face Cream,2,554,1108
2024-01-09,Electronics,Smartphone,3,3878,11634
2024-01-09,Beauty,Face Cream,4,722,2888
2024-01-09,Beauty,Face Cream,4,726,2904
2024-01-09,Fashion,Sneakers,2,1104,2208
2024-01-09,Fashion,Jacket,1,475,475
2024-01-09,Beauty,Shampoo,2,937,1874
2024-01-09,Fashion,Jacket,3,459,1377
2024-01-09,Electronics,Headphones,2,1657,3314
2024-01-09,Beauty,Shampoo,2,975,1950
2024-01-09,Grocery,Pasta,3,104,312
2024-01-09,Home,Lamp,2,1156,2312
2024-01-09,Fashion,Jacket,4,1705,6820
2024-01-09,Grocery,Pasta,4,486,1944
2024-01-09,Beauty,Face Cream,2,729,1458
2024-01-09,Grocery,Pasta,3,686,2058
2024-01-09,Home,Lamp,4,972,3888
2024-01-09,Fashion,Jeans,4,870,3480
2024-01-09,Beauty,Perfume,1,1001,1001
2024-01-09,Home,Bedsheet,4,1215,4860
2024-01-09,Grocery,Cereal,4,100,400
2024-01-09,Home,Lamp,3,1244,3732
2024-01-09,Home,Chair,1,1625,1625
2024-01-09,Beauty,Shampoo,4,935,3740
2024-01-09,Home,Cookware,3,2081,6243
2024-01-09,Grocery,Olive Oil,4,176,704
2024-01-09,Grocery,Cereal,2,176,352
2024-01-09,Beauty,Soap,1,137,137
2024-01-09,Grocery,Rice,3,593,1779
2024-01-09,Fashion,Jeans,2,1699,3398
2024-01-09,Beauty,Perfume,1,363,363
2024-01-09,Fashion,Jeans,1,1074,1074
2024-01-09,Electronics,Headphones,2,5333,10666
2024-01-09,Fashion,T-Shirt,4,848,3392
2024-01-09,Grocery,Olive Oil,3,535,1605
2024-01-09,Home,Bedsheet,2,2254,4508
2024-01-09,Beauty,Face Cream,3,641,1923
2024-01-09,Beauty,Shampoo,1,271,271
2024-01-09,Fashion,Jacket,1,851,851
2024-01-09,Beauty,Face Cream,1,199,199
2024-01-09,Home,Bedsheet,2,1597,3194
2024-01-09,Beauty,Soap,3,642,1926
2024-01-09,Home,Chair,1,433,433
2024-01-09,Beauty,Face Cream,3,1197,3591
2024-01-09,Beauty,Perfume,3,593,1779
2024-01-09,Fashion,Sneakers,2,406,812
2024-01-09,Beauty,Soap,3,386,1158
2024-01-09,Electronics,Smartphone,3,2516,7548
2024-01-09,Home,Lamp,2,1564,3128
2024-01-09,Fashion,Sneakers,3,1745,5235
2024-01-09,Home,Lamp,2,625,1250
2024-01-09,Home,Chair,4,756,3024
2024-01-09,Home,Lamp,3,1958,5874
2024-01-09,Grocery,Cereal,3,512,1536
2024-01-09,Beauty,Shampoo,3,697,2091
2024-01-09,Fashion,Jeans,2,581,1162
2024-01-09,Electronics,Laptop,2,4901,9802
2024-01-10,Grocery,Cereal,2,759,1518
2024-01-10,Grocery,Rice,1,710,710
2024-01-10,Beauty,Face Cream,1,358,358
2024-01-10,Beauty,Soap,1,543,543
2024-01-10,Fashion,Sneakers,2,737,1474
2024-01-10,Electronics,Laptop,2,5474,10948
2024-01-10,Electronics,Smartphone,2,5660,11320
2024-01-10,Beauty,Perfume,3,186,558
2024-01-10,Electronics,Headphones,1,5957,5957
2024-01-10,Home,Lamp,3,2395,7185
2024-01-10,Fashion,Sneakers,1,462,462
2024-01-10,Home,Bedsheet,2,1231,2462
2024-01-10,Grocery,Rice,4,127,508
2024-01-10,Electronics,Headphones,1,3397,3397
2024-01-10,Electronics,Headphones,2,4473,8946
2024-01-10,Beauty,Perfume,4,1154,4616
2024-01-10,Grocery,Cereal,3,728,2184
2024-01-10,Grocery,Cereal,3,511,1533
2024-01-10,Grocery,Olive Oil,4,204,816
2024-01-10,Home,Cookware,3,847,2541
2024-01-10,Electronics,Smartwatch,3,3948,11844
2024-01-10,Home,Bedsheet,2,2444,4888
2024-01-10,Grocery,Olive Oil,1,655,655
2024-01-10,Grocery,Rice,1,663,663
2024-01-10,Electronics,Laptop,2,2415,4830
2024-01-10,Grocery,Rice,2,621,1242
2024-01-10,Electronics,Smartwatch,2,4339,8678
2024-01-10,Fashion,Sneakers,4,1884,7536
2024-01-10,Grocery,Pasta,1,319,319
2024-01-10,Grocery,Cereal,3,255,765
2024-01-10,Fashion,Jeans,3,1903,5709
2024-01-10,Home,Cookware,3,1380,4140
2024-01-10,Home,Lamp,1,2416,2416
2024-01-10,Grocery,Cereal,3,392,1176
2024-01-10,Home,Cookware,2,581,1162
2024-01-10,Home,Bedsheet,1,1014,1014
2024-01-10,Beauty,Shampoo,3,707,2121
2024-01-10,Grocery,Cereal,1,110,110
2024-01-10,Fashion,T-Shirt,1,899,899
2024-01-10,Electronics,Headphones,4,3538,14152
2024-01-10,Fashion,Jacket,3,1308,3924
2024-01-10,Fashion,T-Shirt,2,1089,2178
2024-01-10,Electronics,Smartphone,4,2154,8616
2024-01-10,Grocery,Olive Oil,3,490,1470
2024-01-10,Fashion,Jeans,4,833,3332
2024-01-10,Home,Bedsheet,2,1666,3332
2024-01-10,Grocery,Pasta,3,155,465
2024-01-10,Beauty,Shampoo,3,505,1515
2024-01-10,Beauty,Perfume,4,165,660
2024-01-10,Beauty,Perfume,1,676,676
2024-01-10,Electronics,Smartphone,2,3880,7760
2024-01-10,Beauty,Face Cream,4,529,2116
2024-01-10,Electronics,Smartphone,2,4524,9048
2024-01-10,Beauty,Shampoo,4,358,1432
2024-01-10,Grocery,Pasta,3,103,309
2024-01-10,Home,Chair,1,748,748
2024-01-10,Beauty,Shampoo,1,343,343
2024-01-10,Electronics,Smartwatch,3,2146,6438
2024-01-10,Grocery,Cereal,4,715,2860
2024-01-10,Fashion,T-Shirt,4,1979,7916
2024-01-10,Grocery,Pasta,3,689,2067
2024-01-10,Home,Bedsheet,2,1664,3328
2024-01-10,Electronics,Smartphone,1,5422,5422
2024-01-10,Home,Cookware,2,1466,2932
2024-01-10,Grocery,Olive Oil,3,421,1263
2024-01-10,Home,Cookware,4,1343,5372
2024-01-10,Fashion,Sneakers,3,1033,3099
2024-01-10,Beauty,Perfume,1,648,648
2024-01-10,Beauty,Soap,1,190,190
2024-01-10,Fashion,Jeans,1,1258,1258
2024-01-10,Electronics,Smartwatch,3,4434,13302
2024-01-10,Home,Lamp,2,879,1758
2024-01-10,Fashion,Jeans,1,1196,1196
2024-01-10,Beauty,Shampoo,1,1017,1017
2024-01-10,Fashion,Jacket,4,735,2940
2024-01-10,Beauty,Face Cream,4,802,3208
2024-01-10,Home,Bedsheet,4,1605,6420
2024-01-10,Electronics,Smartwatch,2,4504,9008
2024-01-10,Grocery,Rice,2,793,1586
2024-01-10,Fashion,T-Shirt,2,1196,2392
2024-01-10,Electronics,Headphones,3,4330,12990
2024-01-10,Home,Lamp,1,745,745
2024-01-10,Home,Lamp,1,1733,1733
2024-01-10,Grocery,Pasta,2,246,492
2024-01-10,Fashion,T-Shirt,4,752,3008
2024-01-10,Grocery,Cereal,1,479,479
2024-01-10,Beauty,Face Cream,1,842,842
2024-01-10,Beauty,Face Cream,3,817,2451
2024-01-10,Fashion,Sneakers,3,1762,5286
2024-01-10,Grocery,Rice,1,658,658
2024-01-10,Fashion,Jeans,4,822,3288
2024-01-10,Grocery,Rice,2,277,554
2024-01-10,Beauty,Face Cream,1,1086,1086
2024-01-10,Beauty,Shampoo,4,911,3644
2024-01-11,Beauty,Face Cream,3,638,1914
2024-01-11,Beauty,Face Cream,1,811,811
2024-01-11,Grocery,Cereal,4,374,1496
2024-01-11,Beauty,Perfume,3,597,1791
2024-01-11,Home,Bedsheet,3,1951,5853
2024-01-11,Fashion,Jeans,1,946,946
2024-01-11,Home,Chair,2,694,1388
2024-01-11,Grocery,Olive Oil,2,694,1388
2024-01-11,Beauty,Shampoo,3,1164,3492
2024-01-11,Home,Cookware,1,758,758
2024-01-11,Home,Bedsheet,4,2096,8384
2024-01-11,Electronics,Smartwatch,4,3267,13068
2024-01-11,Electronics,Headphones,2,1630,3260
2024-01-11,Grocery,Rice,2,415,830
2024-01-11,Fashion,Sneakers,4,570,2280
2024-01-11,Beauty,Face Cream,3,199,597
2024-01-11,Electronics,Smartphone,2,1954,3908
2024-01-11,Electronics,Headphones,1,2486,2486
2024-01-11,Home,Chair,3,1267,3801
2024-01-11,Home,Chair,3,989,2967
2024-01-11,Electronics,Smartwatch,2,4704,9408
2024-01-11,Grocery,Pasta,3,679,2037
2024-01-11,Grocery,Pasta,2,287,574
2024-01-11,Beauty,Soap,3,1147,3441
2024-01-11,Home,Bedsheet,3,1229,3687
2024-01-11,Electronics,Headphones,3,3834,11502
2024-01-11,Beauty,Perfume,1,581,581
2024-01-11,Grocery,Rice,1,114,114
2024-01-11,Beauty,Soap,1,541,541
2024-01-11,Grocery,Cereal,2,368,736
2024-01-11,Fashion,T-Shirt,1,558,558
2024-01-11,Grocery,Cereal,2,476,952
2024-01-11,Grocery,Olive Oil,1,104,104
2024-01-11,Electronics,Laptop,3,3529,10587
2024-01-11,Fashion,Jeans,1,906,906
2024-01-11,Fashion,Jeans,3,1982,5946
2024-01-11,Grocery,Cereal,2,594,1188
2024-01-11,Fashion,Jeans,3,605,1815
2024-01-11,Beauty,Soap,4,903,3612
2024-01-11,Electronics,Smartwatch,4,4647,18588
2024-01-11,Beauty,Perfume,4,195,780
2024-01-11,Grocery,Rice,3,606,1818
2024-01-11,Beauty,Soap,1,246,246
2024-01-11,Beauty,Perfume,1,341,341
2024-01-11,Beauty,Soap,4,925,3700
2024-01-11,Home,Lamp,3,1482,4446
2024-01-11,Fashion,Jacket,2,781,1562
2024-01-11,Electronics,Laptop,2,4053,8106
2024-01-11,Electronics,Headphones,2,5891,11782
2024-01-11,Electronics,Laptop,3,3005,9015
2024-01-11,Beauty,Perfume,2,721,1442
2024-01-11,Fashion,Jeans,2,1504,3008
2024-01-11,Home,Bedsheet,4,1370,5480
2024-01-11,Beauty,Face Cream,4,965,3860
2024-01-11,Beauty,Shampoo,2,895,1790
2024-01-11,Fashion,Sneakers,3,898,2694
2024-01-11,Beauty,Face Cream,2,321,642
2024-01-11,Grocery,Rice,3,149,447
2024-01-11,Grocery,Olive Oil,3,295,885
2024-01-11,Beauty,Face Cream,3,860,2580
2024-01-11,Grocery,Pasta,1,670,670
2024-01-11,Home,Bedsheet,3,580,1740
2024-01-11,Beauty,Shampoo,4,557,2228
2024-01-11,Beauty,Soap,4,127,508
2024-01-11,Fashion,T-Shirt,4,1650,6600
2024-01-11,Electronics,Smartwatch,4,5594,22376
2024-01-11,Home,Lamp,4,729,2916
2024-01-11,Grocery,Olive Oil,1,382,382
2024-01-11,Grocery,Cereal,2,581,1162
2024-01-11,Home,Lamp,1,1899,1899
2024-01-11,Electronics,Smartphone,1,3990,3990
2024-01-11,Home,Lamp,4,811,3244
2024-01-11,Beauty,Face Cream,4,1129,4516
2024-01-11,Home,Lamp,4,1597,6388
2024-01-11,Grocery,Rice,4,141,564
2024-01-11,Grocery,Pasta,1,619,619
2024-01-11,Beauty,Soap,4,193,772
2024-01-11,Grocery,Rice,4,149,596
2024-01-11,Electronics,Smartwatch,1,3800,3800
2024-01-11,Electronics,Laptop,2,4058,8116
2024-01-11,Beauty,Soap,2,681,1362
2024-01-11,Beauty,Perfume,3,828,2484
2024-01-11,Electronics,Smartphone,3,5516,16548
2024-01-11,Fashion,Jeans,4,1403,5612
2024-01-11,Grocery,Cereal,3,785,2355
2024-01-11,Electronics,Smartphone,3,3639,10917
2024-01-11,Grocery,Rice,1,183,183
2024-01-11,Electronics,Smartwatch,3,4157,12471
2024-01-11,Electronics,Laptop,4,5533,22132
2024-01-11,Fashion,Sneakers,3,747,2241
2024-01-11,Beauty,Perfume,1,897,897
2024-01-11,Grocery,Olive Oil,1,632,632
2024-01-11,Home,Lamp,2,1647,3294
2024-01-11,Home,Chair,4,1796,7184
2024-01-11,Home,Bedsheet,4,2001,8004
2024-01-12,Grocery,Cereal,1,360,360
2024-01-12,Grocery,Pasta,1,599,599
2024-01-12,Home,Chair,1,1476,1476
2024-01-12,Fashion,T-Shirt,1,1217,1217
2024-01-12,Grocery,Olive Oil,2,347,694
2024-01-12,Grocery,Rice,1,199,199
2024-01-12,Beauty,Face Cream,2,228,456
2024-01-12,Home,Bedsheet,1,2123,2123
2024-01-12,Fashion,Sneakers,2,882,1764
2024-01-12,Electronics,Smartwatch,2,4539,9078
2024-01-12,Home,Chair,1,1520,1520
2024-01-12,Electronics,Smartwatch,3,4063,12189
2024-01-12,Fashion,Jeans,3,934,2802
2024-01-12,Fashion,T-Shirt,2,1719,3438
2024-01-12,Fashion,Sneakers,1,1950,1950
2024-01-12,Grocery,Rice,1,799,799
2024-01-12,Electronics,Smartwatch,1,5654,5654
2024-01-12,Beauty,Face Cream,1,1090,1090
2024-01-12,Home,Cookware,3,1310,3930
2024-01-12,Beauty,Soap,2,785,1570
2024-01-12,Fashion,Jacket,3,579,1737
2024-01-12,Beauty,Perfume,1,925,925
2024-01-12,Electronics,Smartphone,2,1573,3146
2024-01-12,Fashion,Jacket,2,1632,3264
2024-01-12,Home,Bedsheet,2,587,1174
2024-01-12,Home,Chair,2,1963,3926
2024-01-12,Home,Bedsheet,1,2230,2230
2024-01-12,Grocery,Rice,2,552,1104
2024-01-12,Home,Cookware,2,486,972
2024-01-12,Beauty,Soap,3,152,456
2024-01-12,Electronics,Laptop,3,5850,17550
2024-01-12,Home,Cookware,2,1738,3476
2024-01-12,Grocery,Olive Oil,4,114,456
2024-01-12,Home,Lamp,1,407,407
2024-01-12,Grocery,Cereal,2,201,402
2024-01-12,Home,Cookware,2,1896,3792
2024-01-12,Fashion,T-Shirt,3,1493,4479
2024-01-12,Fashion,Sneakers,3,1593,4779
2024-01-12,Fashion,T-Shirt,1,1525,1525
2024-01-12,Electronics,Smartphone,3,5442,16326
2024-01-12,Beauty,Soap,3,1115,3345
2024-01-12,Grocery,Pasta,2,678,1356
2024-01-12,Grocery,Cereal,1,315,315
2024-01-12,Beauty,Face Cream,4,835,3340
2024-01-12,Beauty,Soap,4,705,2820
2024-01-12,Electronics,Laptop,4,3413,13652
2024-01-12,Beauty,Shampoo,1,157,157
2024-01-12,Grocery,Rice,1,708,708
2024-01-12,Beauty,Face Cream,4,485,1940
